Taxon	922.16SArchBac	861.16SArchBac	997.16SArchBac	977.16SArchBac	906.16SArchBac	946.16SArchBac	992.16SArchBac	863.16SArchBac	951.16SArchBac	883.16SArchBac	913.16SArchBac	1002.16SArchBac	877.16SArchBac	918.16SArchBac	876.16SArchBac	938.16SArchBac	972.16SArchBac	962.16SArchBac	943.16SArchBac	911.16SArchBac	1001.16SArchBac	857.16SArchBac	987.16SArchBac	852.16SArchBac	897.16SArchBac	968.16SArchBac	983.16SArchBac	956.16SArchBac	871.16SArchBac	941.16SArchBac	926.16SArchBac	853.16SArchBac	967.16SArchBac	901.16SArchBac	982.16SArchBac	952.16SArchBac	986.16SArchBac	932.16SArchBac	867.16SArchBac	862.16SArchBac	971.16SArchBac	961.16SArchBac	916.16SArchBac	973.16SArchBac	846.16SArchBac	912.16SArchBac	878.16SArchBac	981.16SArchBac	847.16SArchBac	963.16SArchBac	923.16SArchBac	893.16SArchBac	851.16SArchBac	896.16SArchBac	921.16SArchBac	953.16SArchBac	858.16SArchBac	957.16SArchBac	881.16SArchBac	996.16SArchBac	948.16SArchBac	933.16SArchBac	998.16SArchBac	976.16SArchBac	1003.16SArchBac	903.16SArchBac	988.16SArchBac	887.16SArchBac	991.16SArchBac	978.16SArchBac	907.16SArchBac	937.16SArchBac	891.16SArchBac	856.16SArchBac	917.16SArchBac	866.16SArchBac	936.16SArchBac	966.16SArchBac	942.16SArchBac	892.16SArchBac	868.16SArchBac	928.16SArchBac	927.16SArchBac	873.16SArchBac	848.16SArchBac	908.16SArchBac	888.16SArchBac	882.16SArchBac	872.16SArchBac	898.16SArchBac	931.16SArchBac	947.16SArchBac	902.16SArchBac	886.16SArchBac	958.16SArchBac
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	5.11406441228e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	6.08321882473e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	8.94297997563e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	0.00010226833119	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	4.64512270704e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	0.000100815720531	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	0.000127148370774	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	2.53605896437e-05
k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__PatulibacteraceaeFA	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	9.16600160477e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	5.1134165595e-05	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	5.26760512439e-05	4.2673300127e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	7.68025238491e-05	1.27002637901e-05
k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__ArmatimonadaceaeFA	0.000142532109704	7.46558472773e-05	0.000167109571304	0.000127940182982	0.000163570503681	9.18914838346e-05	0.000255837687672	7.36346795345e-05	0.00021700280311	6.03243344588e-05	0.000202677361633	0.00012627241977	0.000155123351113	7.43382114461e-05	0.000183320032095	0.000196961622303	0.000146186812629	0.000113915401062	0.000281825456396	0.000109245091604	0.000157787710147	9.17776674534e-05	0.000138469334019	0.000102281288246	0.000104331478985	0.000957308971471	0.000122663617306	0.000112947368644	7.21667119127e-05	0.000137586676123	0.000182496564742	0.000164646066563	0.00125390625	0.000377715841681	0.000104031728369	0.000112671394757	0.000113564819257	0.00013130240054	9.15800972409e-05	4.89579829061e-05	0.000178582297808	7.14829755517e-05	0.00018172142469	0.000158678220281	0.00030680499357	0.000530797910491	0.000150213924859	9.71751460923e-05	0.000217637722611	9.55756324e-05	4.90649084412e-05	0.000119030645571	6.53876078492e-05	0.000126313975225	0.000109605056447	0.000157037499797	6.3815056317e-05	0.000180870909097	4.41897549018e-05	0.000161220193797	9.88600856989e-05	0.000115985555643	0.000158340224178	0.000228197820042	9.98790892723e-05	0.000105518011311	0.000213499439265	0.000673318751233	0.000158832453219	0.000112885075257	0.000146608394594	9.52985050159e-05	0.000231911732254	0.000176249961856	0.000201631441063	0.000101049206543	0.000112205671593	0.00116598599838	7.60306666027e-05	0.000144778606758	8.20818289598e-05	0.000213218839069	0.000234327472643	0.000148699091923	0.000240185468932	0.000251806240572	0.00082687063486	0.000182953441341	0.00010226406714	0.000195929148633	0.000123354408613	7.2233945215e-05	0.000106189007646	0.000729993219469	5.08010551603e-05
k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas	9.50703109503e-05	8.95870167328e-05	0.000167109571304	0.000127940182982	0.000116888750376	0.000110327939769	0.000319995741335	7.36346795345e-05	0.000173602242488	4.8259467567e-05	0.000202677361633	0.00012627241977	0.000348783635365	5.31226623724e-05	0.000229150040119	0.000196961622303	0.000146186812629	7.59436007083e-05	0.00014086842995	8.73960732834e-05	0.000157787710147	9.17776674534e-05	0.000138469334019	0.000102281288246	0.000104331478985	0.0011958859722	0.000153233087971	0.000112947368644	7.21667119127e-05	0.000137586676123	0.000212912658865	0.000164646066563	0.00125390625	0.000188857920841	0.000104031728369	0.000112671394757	0.000113564819257	0.00013130240054	9.15800972409e-05	4.89579829061e-05	0.000178582297808	7.14829755517e-05	0.00018172142469	0.000158678220281	0.000460370858296	0.000424638328393	0.000120246766785	9.71751460923e-05	0.000261165267133	0.000133782300997	4.90649084412e-05	0.000119030645571	6.53876078492e-05	0.000126313975225	0.000109605056447	0.000157037499797	6.3815056317e-05	0.000144607187223	6.62846323527e-05	0.000161220193797	9.88600856989e-05	0.000115985555643	0.000158340224178	0.000228197820042	9.98790892723e-05	0.000131814559727	0.000213499439265	0.000417911682775	0.000158832453219	0.000112885075257	0.000117286715675	9.52985050159e-05	0.000231911732254	0.000176249961856	0.000201631441063	0.000101049206543	0.000112205671593	0.00077813965894	7.60306666027e-05	0.000144778606758	8.20818289598e-05	0.000177682365891	0.000410260839523	0.000148699091923	0.000240185468932	0.000251806240572	0.000636148078699	0.000228691801677	0.000127830083925	0.000195929148633	0.000123354408613	5.77504891948e-05	0.000106189007646	0.000730116300437	5.08010551603e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	5.51930494677e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	4.36980366417e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	6.12353749915e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	5.1134165595e-05	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	3.04412123263e-05	3.61946516894e-05	2.05204572399e-05	7.10729463563e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	1.27002637901e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__CytophagaceaeFA	0.000142532109704	0.000298718795943	0.000167109571304	0.000256079649739	0.000490637764196	0.00126880038692	0.000896425065578	0.000368291024956	0.000520671943115	0.000193114962069	0.000456497608912	0.000157840524712	0.00259636489402	0.000106178292994	0.000458443747975	0.000344529918516	0.000329261886388	0.000170814321717	0.000394608796852	0.000262050371154	0.000197234637684	0.000183555334907	0.000450133514728	0.00327156289324	0.000234989592854	0.00382548467518	0.000888636189837	0.000310693503903	0.000793266482676	0.000344395309237	0.0113708269559	0.00160453216421	0.0056494140625	0.000944289604204	0.000233907816929	0.000253422613677	0.000852003146351	0.000229983086661	0.000297706862984	0.000195910139265	0.00295035148684	0.000160781538374	0.000544884702649	0.000357272390384	0.00332519107514	0.000742789421656	0.000420580082881	0.000461352034287	0.0143706257773	0.000210313560007	9.82062419735e-05	0.000268097061519	0.000261601675604	0.000284501570366	0.000109605056447	0.000275060231342	0.000175390750209	0.000325590021388	0.000519441392085	0.000201525242246	0.000395207182216	0.000348317992648	0.000158340224178	0.000285247275052	9.98790892723e-05	0.000290008622282	0.000469938055916	0.00292523241857	0.000357496336865	0.000366700661134	0.000322630674644	0.000357444079158	0.000464001858148	0.000264511782816	0.000252039301328	0.000303226564321	0.000280777161026	0.00330464657044	0.000228188485426	0.000434785443275	0.000225660091484	0.0183838604273	0.0120751875746	0.000267769820121	0.0102217979369	0.0008822993507	0.00298920538768	0.000274430162012	0.000383570396027	0.000244760255893	0.00033884153546	0.000289073282025	0.000425026403616	0.00257448460152	0.000126922762028
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter	0.000237675777376	0.000238946414704	0.000417773928259	0.000351935145089	0.000280533000902	0.000496446649375	0.00128038022883	0.000239312708487	0.000650873624981	0.000796589582061	0.000557520592904	0.000410385364252	0.000852690621842	0.000201765569389	0.00091688749595	0.000492404055758	0.000511995402174	0.000208844901948	0.000338084231879	0.00026218821985	0.000394469275367	0.000229444168633	0.000692346670094	0.00048575621191	0.000286992822254	0.00789029659323	0.000459795697574	0.000451789474576	0.00037859156336	0.000343966690309	0.0342336562395	0.000617294918815	0.00816015625	0.000755431683363	0.000260079320921	0.000422429705813	0.000454348277668	0.000492689830598	0.000366320388964	0.000244868122171	0.00058066976958	0.000285821588973	0.000454303561726	0.000635082473251	0.00915693647209	0.00116775540308	0.000390612924807	0.000704136626416	0.013281741836	0.000191033342983	0.000134966710759	0.000327426978314	0.000294295479528	0.000379040301044	0.000274012641117	0.000510738784385	0.000159537640793	0.000433933486738	0.00019888919239	0.000443355532941	0.000370569880985	0.000377133718699	0.000435313816317	0.000570494550104	0.000349499745254	0.000316388125109	0.000768784095435	0.00292523241857	0.000516328790084	0.000310433956956	0.000293216789188	0.000285895515048	0.000579779330635	0.00044062490464	0.000604738743372	0.000505324977406	0.000308653257563	0.00913641179738	0.000349905091922	0.000434448226024	0.000861534513299	0.00398259077291	0.00586175430164	0.000356840669062	0.00511061303338	0.000692662663312	0.00368872453935	0.000548860324024	0.000409056268559	0.000489822871584	0.000308386021532	0.000332431982643	0.000233534704913	0.00295862030174	0.000164983615462
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	9.12482823709e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	0.000153402496785	0.000106159582098	3.00616916962e-05	2.42937865231e-05	0.000130582633567	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	7.40673440811e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	0.000180329725087	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	4.25161590131e-05	3.84012619245e-05	1.27002637901e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	4.67555001504e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	0.000193782236571	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	0.00010226833119	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	1.27002637901e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter	0.000546654287964	0.000447982787081	0.00100265742782	0.000831910115047	0.00100494826585	0.00068011329871	0.00172750028702	0.000607544919801	0.00130188203431	0.000482671767471	0.00147004226549	0.000757634518619	0.00155037984489	0.000329259959083	0.00183334398869	0.00118176973382	0.000913895284246	0.00045566160425	0.00118356060107	0.000939163166056	0.000907279333345	0.000527721587857	0.00110775467215	0.000613687729474	0.000652234253747	0.00813262480466	0.00107272804946	0.000734157896186	0.000667201676174	0.00110133633738	0.00668890008166	0.00102903791602	0.0138046875	0.00110185391705	0.000650034730404	0.000816779587464	0.00105065257941	0.000820741946234	0.000641060680686	0.000354945376069	0.0010716324377	0.000464584184469	0.00113575890431	0.000991985271507	0.00946357809772	0.00254782997036	0.00162238601538	0.000752954109114	0.00553022320452	0.000458538984068	0.000331302769615	0.000773884602199	0.000441366352982	0.000757982226719	0.000684947030988	0.00113913339027	0.000414797866061	0.000831491326535	0.000397778384779	0.00096732116278	0.000839766687089	0.000725090385628	0.000949919544896	0.00136918692025	0.000574304763315	0.000922867826911	0.00119538415808	0.0169939797865	0.00107211905923	0.000705531720354	0.000967707610857	0.000643264908857	0.00150760465329	0.00105763661117	0.00126004092683	0.000732606747434	0.00075773892598	0.0114702190292	0.000501821696702	0.00101378746456	0.000861534513299	0.00568902487918	0.00861679196677	0.000713402701475	0.00360640387835	0.00170027862908	0.0383522952312	0.00137215081006	0.000741414486763	0.00112659260464	0.000770773509717	0.000549087984566	0.000722166363905	0.0281657255691	0.000342747370586
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Larkinella	7.13027332128e-05	0.000134428228516	0.000125332178478	0.000128039824869	7.01332502256e-05	0.000257470632238	0.000704348168079	9.20433494181e-05	0.000130201681866	6.03243344588e-05	0.000253662398867	9.47043148274e-05	0.000193782236571	5.30891464971e-05	0.000137490024072	0.000147721216727	0.000182847368444	5.69577005312e-05	0.00014086842995	8.73960732834e-05	0.00011834078261	0.00013766650118	0.000207704001028	0.000153421932368	0.000104412734031	0.0011958859722	0.000122567183644	8.4710526483e-05	7.21099770763e-05	0.000137693830856	0.000790427243431	0.000493810368893	0.0012548828125	9.44787910063e-05	7.80237962764e-05	0.000112671394757	8.51736144425e-05	9.84768004052e-05	6.86850729307e-05	4.89579829061e-05	0.000268150748417	7.14829755517e-05	0.000136291068518	0.000119008665211	0.00112527837897	0.000530797910491	0.000180086549312	7.28813595692e-05	0.000827301477197	5.7310002895e-05	3.67986813309e-05	8.9272984178e-05	4.90407058869e-05	0.000126412350595	8.2203792335e-05	0.000117778124848	6.3815056317e-05	0.000144719112291	6.62846323527e-05	0.000161220193797	7.41450642742e-05	0.000116075887073	0.000118755168134	0.000228197820042	7.49093169542e-05	0.000131814559727	0.000256305678022	0.000441062615881	0.000119124339914	8.46638064425e-05	0.000117286715675	9.52985050159e-05	0.00017393379919	0.000132187471392	0.000151223580797	7.5786904907e-05	0.000140432410854	0.00136052091312	6.08341818439e-05	0.000108583955068	0.000225595153328	0.00053338879453	0.000586194206403	0.000118977849315	0.000661463156502	0.000188854680429	0.00108137048882	0.000228691801677	0.000358004379242	0.000146946861475	0.000123258636556	5.77963229164e-05	6.36728486333e-05	0.000384258781181	0.000101482296511
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rudanella	7.13027332128e-05	0.000119497059061	0.000125332178478	9.59551372368e-05	7.01332502256e-05	7.35131870677e-05	0.000319995741335	0.000128919502827	0.000130201681866	6.03243344588e-05	0.000202835210046	9.47043148274e-05	0.000116342513335	3.18735974235e-05	0.000183320032095	0.000196961622303	0.000109640109472	7.59436007083e-05	8.45210579698e-05	6.55470549625e-05	0.00011834078261	9.17776674534e-05	0.000207704001028	7.67109661842e-05	7.82486092386e-05	0.00095655872933	9.19977129793e-05	0.000112947368644	7.21099770763e-05	0.000103190007093	0.000638444573759	0.000164646066563	0.0012548828125	9.44787910063e-05	0.000129876088561	8.45035460681e-05	8.51736144425e-05	0.000131404343398	9.15800972409e-05	6.11974786326e-05	0.000133936723356	7.14829755517e-05	0.000136291068518	0.000158801417657	0.000562639189486	0.000318478746295	0.000120152233163	9.71751460923e-05	0.000653191299108	5.7310002895e-05	3.67986813309e-05	8.9272984178e-05	4.90407058869e-05	9.47354814186e-05	8.2203792335e-05	0.000117778124848	4.78612922378e-05	0.000108455390418	3.31423161764e-05	0.000120915145347	7.41450642742e-05	8.69891667323e-05	0.000118755168134	0.000171148365031	9.98790892723e-05	7.9138508483e-05	0.000170826139138	0.000325083909063	0.000119124339914	0.000112885075257	8.79650367563e-05	7.14738787619e-05	0.00017393379919	0.000132187471392	0.000151223580797	0.000101049206543	0.000140344750173	0.00116598599838	4.55894542764e-05	0.000108583955068	8.20818289598e-05	0.000319942157556	0.0036929108429	8.9163727824e-05	0.000541179798648	0.000252001742312	0.00044501929771	0.000137215081006	0.00010226406714	0.000146946861475	9.25158064596e-05	5.77963229164e-05	6.36728486333e-05	0.00119117760547	3.81007913702e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma	0.000475351554752	0.00123971639555	0.000835547856518	0.000767940023555	0.000911363518704	0.00152609654166	0.00288055756725	0.00130742725723	0.00121508091307	0.00105006742449	0.0010643718454	0.000694498308734	0.00259636489402	0.00029738636166	0.0019709776805	0.00123085721888	0.00120683817279	0.000398645123842	0.00101451848513	0.000698961813223	0.000749491623198	0.00055066600472	0.00169646570006	0.00132933711817	0.000678479633585	0.0138689762121	0.000980730336477	0.000734157896186	0.0017307529195	0.0012392444777	0.0124958312347	0.00115239463515	0.015689453125	0.00163713407158	0.00122163673478	0.0011828735959	0.0015617832667	0.000656613945559	0.00103034764091	0.000930514505777	0.00111655531386	0.000607439822338	0.000999328050086	0.00123074178618	0.0212812882281	0.00233518315313	0.00180247256469	0.00106839015116	0.0118012490597	0.0007646050592	0.000294580513375	0.000684611618021	0.000523152107	0.000631668251494	0.000520624018121	0.00133591947841	0.00066975612734	0.001193680845	0.000839887705785	0.000886587050348	0.000790492084626	0.000725180717058	0.000910212688679	0.00119803855522	0.000524365218679	0.000764673764357	0.00123832333546	0.0116543290863	0.0015492330045	0.000818153045435	0.000938478138475	0.00100078367336	0.00115955866127	0.00123429709312	0.00110881734603	0.00108643685972	0.000842156161717	0.0145803306849	0.000775792607639	0.000796507148669	0.00102569817122	0.00881839859895	0.0161195896265	0.000862566187814	0.00715428637657	0.00163752257068	0.0259496419331	0.00150965086527	0.00424524109435	0.000930663456009	0.000647419101105	0.000809331855715	0.000573393603988	0.0176367641866	0.00045700980676
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	0.000153402496785	0.000106159582098	3.00616916962e-05	7.28047230186e-05	0.000130582633567	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	6.32553629825e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	0.000116053387247	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	0.000106723318487	5.85818681608e-05	2.9721242608e-05	0.000120283357854	6.2951560143e-05	0.000190722556162	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	1.27002637901e-05
